time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/value_loss,train/learning_rate,train/clip_range,train/loss,train/clip_fraction,train/std,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/approx_kl
1235,1304,787,90.0,3.6891510486602783,1611776,-38.459831666946414,72.13440849781037,0.00021382613333333333,0.2,28.503463745117188,0.49150390625,2.76768159866333,7860,0.9427162408828735,-0.06590078713488765,0.2888247
1235,1306,788,90.44,4.639283180236816,1613824,-38.48499417304993,79.04349811077118,0.00021346204444444447,0.2,25.58066177368164,0.4984375,2.774416923522949,7870,0.9299425482749939,-0.042460256884805855,0.38245177
1235,1307,789,90.88,5.60978889465332,1615872,-38.51045620441437,65.59517016410828,0.0002130979555555555,0.2,28.40922737121582,0.489892578125,2.7784054279327393,7880,0.9376606345176697,-0.06163381597725674,0.29514736
1235,1309,790,92.5,8.23393440246582,1617920,-38.52448472976685,72.03793976306915,0.0002127338666666667,0.2,24.497360229492188,0.480517578125,2.781049966812134,7890,0.936497688293457,-0.060606135602574794,0.30263627
1235,1310,791,93.02,9.066549301147461,1619968,-38.532788681983945,70.23377411365509,0.00021236977777777774,0.2,25.78639793395996,0.506640625,2.7829785346984863,7900,0.9341636896133423,-0.06462081068893895,0.3222276
1235,1312,792,93.85,10.034950256347656,1622016,-38.5395051240921,61.54868524074554,0.00021200568888888894,0.2,28.131526947021484,0.51748046875,2.7863073348999023,7910,0.9366949796676636,-0.05875759704504162,0.37807328
1235,1314,793,94.05,10.420825004577637,1624064,-38.557164144515994,63.08826236724853,0.00021164159999999998,0.2,27.345121383666992,0.494189453125,2.7907392978668213,7920,0.9435427784919739,-0.056870940784574484,0.29389477
1235,1315,794,95.04,11.277263641357422,1626112,-38.569906091690065,63.011368250846864,0.00021127751111111112,0.2,20.350543975830078,0.490283203125,2.793588876724243,7930,0.9474950432777405,-0.06081783124245703,0.3237541
1235,1317,795,93.15,8.484265327453613,1628160,-38.57547874450684,82.59182221889496,0.0002109134222222222,0.2,29.29999542236328,0.46064453125,2.7955896854400635,7940,0.9175701141357422,-0.06163154150708579,0.23182467
1236,1318,796,92.08,7.0528717041015625,1630208,-38.588825416564944,71.06479260921478,0.00021054933333333335,0.2,24.36605453491211,0.56845703125,2.7995362281799316,7950,0.9347954392433167,-0.04251857812632807,0.51747864
1235,1320,797,90.69,4.870100498199463,1632256,-38.60444796085358,62.416308236122134,0.0002101852444444444,0.2,20.975364685058594,0.544580078125,2.8018810749053955,7960,0.9382815957069397,-0.05443893591291271,0.354226
1235,1322,798,90.53,4.384682655334473,1634304,-38.60913558006287,60.69933106899261,0.0002098211555555556,0.2,22.612592697143555,0.555078125,2.803682327270508,7970,0.9331368207931519,-0.05051853657932952,0.5807259
1236,1323,799,88.7,2.1413486003875732,1636352,-38.616932082176206,73.34797165393829,0.00020945706666666662,0.2,33.82253646850586,0.48076171875,2.806525707244873,7980,0.9370883703231812,-0.07043869995395653,0.25699854
1236,1325,800,90.6,4.614597320556641,1638400,-38.62623491287231,86.38328092098236,0.00020909297777777782,0.2,30.36815643310547,0.501806640625,2.808436393737793,7990,0.9267615079879761,-0.06227135869557969,0.394125
1236,1326,801,90.03,3.8173530101776123,1640448,-38.62923381328583,65.03553216457367,0.0002087288888888889,0.2,19.570947647094727,0.51982421875,2.8085763454437256,8000,0.9346041679382324,-0.05991924118134193,0.31864363
1236,1328,802,91.61,6.308411121368408,1642496,-38.63878798484802,72.87313661575317,0.0002083648,0.2,29.24513053894043,0.488623046875,2.813448190689087,8010,0.935569167137146,-0.06097541183698922,0.2923221
1236,1329,803,90.7,4.895308017730713,1644544,-38.65730273723602,65.299187541008,0.00020800071111111115,0.2,25.10822105407715,0.527587890625,2.816911220550537,8020,0.946338951587677,-0.06196173716452904,0.37065995
1236,1331,804,90.76,4.825445652008057,1646592,-38.67022933959961,67.00345071554185,0.00020763662222222223,0.2,19.884414672851562,0.5189453125,2.819471597671509,8030,0.9386460185050964,-0.05274094899068586,0.3857687
1236,1333,805,90.79,4.6855363845825195,1648640,-38.683355641365054,63.76565990447998,0.00020727253333333332,0.2,25.835472106933594,0.538916015625,2.8223061561584473,8040,0.9393630623817444,-0.057210432167630644,0.36435667
1236,1335,806,87.53,-0.1937534362077713,1650688,-38.698469161987305,77.21958105564117,0.00020690844444444447,0.2,32.75558853149414,0.508251953125,2.826775074005127,8050,0.9300405383110046,-0.06063844587188214,0.31985757
1236,1336,807,88.81,2.0109739303588867,1652736,-38.710148096084595,64.56255030632019,0.00020654435555555556,0.2,30.98468017578125,0.52265625,2.8283979892730713,8060,0.9359143376350403,-0.06658613736508415,0.31230003
1236,1338,808,87.5,-0.2215166538953781,1654784,-38.724039340019225,53.00342086553574,0.0002061802666666667,0.2,28.03771209716797,0.565771484375,2.833003282546997,8070,0.9413361549377441,-0.03987959356745705,0.5535557
1236,1339,809,87.61,0.1656959503889084,1656832,-38.74034688472748,66.12938938140869,0.0002058161777777778,0.2,17.724393844604492,0.494677734375,2.8355791568756104,8080,0.9315068125724792,-0.06721047682221978,0.36700773
1236,1341,810,89.5,3.248422861099243,1658880,-38.74781222343445,62.44468955993652,0.00020545208888888888,0.2,18.948883056640625,0.52236328125,2.838264226913452,8090,0.9390614628791809,-0.06210535615100525,0.48886675
1236,1342,811,91.4,6.226824760437012,1660928,-38.755821633338925,79.5341796875,0.00020508800000000003,0.2,27.912979125976562,0.47587890625,2.8402044773101807,8100,0.9314162731170654,-0.06020762227708474,0.32622343
1236,1344,812,93.27,9.266288757324219,1662976,-38.75926456451416,76.17952468395234,0.00020472391111111117,0.2,33.166072845458984,0.5033203125,2.8405821323394775,8110,0.9258583784103394,-0.05877300651627593,0.28654838
1236,1346,813,94.1,10.623229026794434,1665024,-38.76278667449951,78.25735561847686,0.0002043598222222222,0.2,34.8541145324707,0.5064453125,2.842193841934204,8120,0.930125892162323,-0.060645977064268664,0.26011345
1236,1347,814,93.07,8.757540702819824,1667072,-38.770174908638,77.62091863155365,0.0002039957333333334,0.2,29.28253936767578,0.49853515625,2.844548463821411,8130,0.9374790787696838,-0.05170217746053822,0.43506747
1236,1349,815,93.23,9.095145225524902,1669120,-38.78048927783966,78.02413561344147,0.00020363164444444444,0.2,27.42690086364746,0.48369140625,2.8471150398254395,8140,0.9407839179039001,-0.06679494082927703,0.2603413
1236,1351,816,90.28,4.202856063842773,1671168,-38.78489294052124,69.13738107681274,0.00020326755555555558,0.2,16.319780349731445,0.44052734375,2.849710702896118,8150,0.9414565563201904,-0.0573992250370793,0.2204229
1236,1353,817,90.88,4.959040641784668,1673216,-38.78919656276703,59.47803460359573,0.00020290346666666667,0.2,14.962387084960938,0.520654296875,2.852468729019165,8160,0.9330642819404602,-0.0393379109329544,0.430718
1236,1354,818,91.96,6.613856315612793,1675264,-38.80192930698395,57.010827970504764,0.00020253937777777776,0.2,17.672809600830078,0.569384765625,2.856471300125122,8170,0.9435137510299683,-0.05388454149942845,0.46110037
1236,1356,819,92.73,7.393019199371338,1677312,-38.81914131641388,78.7571702003479,0.0002021752888888889,0.2,31.923961639404297,0.52998046875,2.8594186305999756,8180,0.9238866567611694,-0.05404427251778543,0.4995061
1236,1357,820,94.02,9.375882148742676,1679360,-38.832404136657715,66.2254921913147,0.0002018112,0.2,23.234140396118164,0.53388671875,2.8626184463500977,8190,0.9314875602722168,-0.0427388344949577,0.45679897
1236,1359,821,92.49,7.096742153167725,1681408,-38.84083726406097,66.21712303161621,0.00020144711111111109,0.2,25.10133934020996,0.5392578125,2.863926649093628,8200,0.9389718770980835,-0.06142409458407201,0.36618105
1236,1361,822,93.1,7.930740833282471,1683456,-38.85059425830841,70.75710201263428,0.00020108302222222223,0.2,20.97828483581543,0.58330078125,2.867572069168091,8210,0.9405055642127991,-0.04878879953175783,0.50244015
1236,1363,823,92.86,7.468695640563965,1685504,-38.86608109474182,55.54374841451645,0.00020071893333333332,0.2,15.657853126525879,0.5556640625,2.871229410171509,8220,0.9476743936538696,-0.047002675291150806,0.44047195
1236,1364,824,91.33,5.558042049407959,1687552,-38.87830016613007,63.59756200313568,0.0002003548444444444,0.2,23.51542854309082,0.514111328125,2.874685049057007,8230,0.9441946148872375,-0.06066482453607023,0.31490025
1236,1366,825,92.33,6.949855327606201,1689600,-38.89336347579956,52.698995447158815,0.0001999907555555556,0.2,18.643890380859375,0.490087890625,2.8790462017059326,8240,0.9482353925704956,-0.0628691780148074,0.32628876
1236,1368,826,91.31,5.328432559967041,1691648,-38.90460870265961,68.62883050441742,0.00019962666666666664,0.2,27.530912399291992,0.489990234375,2.8808844089508057,8250,0.9419128894805908,-0.06271327277645469,0.26281086
1236,1370,827,92.61,7.1459832191467285,1693696,-38.9083811044693,61.20040286779404,0.00019926257777777784,0.2,23.85096549987793,0.54169921875,2.8835978507995605,8260,0.9502259492874146,-0.05639495786745101,0.4919866
1236,1371,828,93.68,8.35982894897461,1695744,-38.90941269397736,84.57705116271973,0.00019889848888888888,0.2,28.261995315551758,0.501220703125,2.884902238845825,8270,0.9171983599662781,-0.06384326646802947,0.5618004
1236,1373,829,91.82,5.686050891876221,1697792,-38.910946941375734,56.47588913440704,0.00019853440000000002,0.2,24.606861114501953,0.547265625,2.887133836746216,8280,0.951227605342865,-0.06537069035694003,0.37627435
1236,1374,830,91.79,5.915828704833984,1699840,-38.91926114559173,61.336475896835324,0.0001981703111111111,0.2,18.305604934692383,0.5072265625,2.8892405033111572,8290,0.9415633082389832,-0.07045338726602494,0.8686893
1236,1376,831,90.83,4.642708778381348,1701888,-38.92920231819153,87.56585733890533,0.00019780622222222226,0.2,29.671775817871094,0.478515625,2.8929569721221924,8300,0.9225159883499146,-0.05111766427289695,0.3220798
1236,1378,832,89.45,2.677156686782837,1703936,-38.9415248632431,62.518571281433104,0.0001974421333333333,0.2,26.237720489501953,0.52294921875,2.8953230381011963,8310,0.9339775443077087,-0.061952164652757345,0.3596783
1236,1379,833,90.51,4.340196132659912,1705984,-38.95043706893921,53.62961550951004,0.0001970780444444445,0.2,23.561534881591797,0.58408203125,2.8987605571746826,8320,0.943361759185791,-0.03291826524655335,0.59528875
1236,1381,834,90.8,4.426925182342529,1708032,-38.96822853088379,75.26265833377838,0.00019671395555555552,0.2,26.827302932739258,0.514501953125,2.9029088020324707,8330,0.9344496726989746,-0.06323645134689286,0.3457415
1236,1382,835,90.88,4.389352798461914,1710080,-38.977919697761536,82.79726250171662,0.00019634986666666672,0.2,30.706119537353516,0.50048828125,2.9044580459594727,8340,0.9208076000213623,-0.05738868025364354,0.3013819
1236,1384,836,92.12,6.398736476898193,1712128,-38.99403674602509,71.61037418842315,0.00019598577777777776,0.2,23.71473503112793,0.598681640625,2.9110217094421387,8350,0.9258115291595459,-0.0524489957431797,0.5301113
1235,1386,837,92.09,6.116724014282227,1714176,-39.009736728668216,71.10756496191024,0.0001956216888888889,0.2,22.036277770996094,0.5123046875,2.9141228199005127,8360,0.9267355799674988,-0.07236781546962448,0.3313179
1235,1388,838,91.8,5.488919734954834,1716224,-39.01725780963898,58.417131173610684,0.00019525760000000005,0.2,19.734092712402344,0.534326171875,2.915390968322754,8370,0.9492962956428528,-0.06062659495510161,0.4119023
1235,1390,839,88.13,0.13412055373191833,1718272,-39.02549862861633,63.866447472572325,0.00019489351111111114,0.2,18.527494430541992,0.515234375,2.917640447616577,8380,0.9395098090171814,-0.061104210320627315,0.4761624
1235,1391,840,88.78,1.0056464672088623,1720320,-39.035748624801634,73.17910342216491,0.00019452942222222223,0.2,35.53803253173828,0.4921875,2.9212076663970947,8390,0.936860203742981,-0.06124298059730791,0.35944054
1236,1393,841,88.64,0.7002032399177551,1722368,-39.05604164600372,64.590012550354,0.00019416533333333337,0.2,24.412843704223633,0.4986328125,2.9272634983062744,8400,0.9362123608589172,-0.0626948235440068,0.34393218
1236,1394,842,88.63,0.9792469143867493,1724416,-39.07182042598724,74.3596364736557,0.00019380124444444446,0.2,35.29936599731445,0.538818359375,2.929513454437256,8410,0.9300624132156372,-0.05514995394041762,0.3546936
1236,1396,843,91.16,5.024059295654297,1726464,-39.07845935821533,70.49021255970001,0.0001934371555555556,0.2,26.6108455657959,0.511328125,2.933410167694092,8420,0.9359514117240906,-0.052336348523385826,0.36080417
1235,1398,844,92.44,7.030663967132568,1728512,-39.093221592903134,51.350131475925444,0.0001930730666666667,0.2,26.05442237854004,0.559814453125,2.935534954071045,8430,0.9533187747001648,-0.052787391701713204,0.56405807
1235,1400,845,91.12,5.113335609436035,1730560,-39.10391280651093,53.0153225183487,0.00019270897777777773,0.2,20.766082763671875,0.55673828125,2.9390149116516113,8440,0.9503222703933716,-0.05524454814731143,0.438122
1235,1402,846,89.88,3.0877249240875244,1732608,-39.11228499412537,55.54616689682007,0.00019234488888888893,0.2,27.629852294921875,0.533642578125,2.943047285079956,8450,0.9433315396308899,-0.06391473067342304,0.3792432
1235,1404,847,88.67,1.1850486993789673,1734656,-39.127235078811644,57.70438361167908,0.00019198079999999996,0.2,22.492773056030273,0.5505859375,2.946866273880005,8460,0.9455678462982178,-0.05239760708645917,0.37958014
1234,1406,848,88.29,0.6316044330596924,1736704,-39.14554560184479,46.664099633693695,0.0001916167111111111,0.2,18.187824249267578,0.556005859375,2.952434778213501,8470,0.950709342956543,-0.062170112895546484,0.6186222
1234,1407,849,88.33,0.528288722038269,1738752,-39.15505738258362,57.83913766145706,0.0001912526222222222,0.2,16.101179122924805,0.554638671875,2.9544432163238525,8480,0.942397952079773,-0.0512180072022602,0.466408
1235,1409,850,89.9,2.8698923587799072,1740800,-39.16024615764618,90.0488142490387,0.00019088853333333334,0.2,33.902591705322266,0.512646484375,2.957111120223999,8490,0.917360782623291,-0.06558576349634677,0.3239423
1235,1411,851,89.92,3.1810858249664307,1742848,-39.16611430644989,62.95417392253876,0.00019052444444444448,0.2,20.66231918334961,0.539501953125,2.959726572036743,8500,0.937407910823822,-0.04799905479303561,0.43774733
1234,1413,852,89.37,2.1993768215179443,1744896,-39.1754332780838,76.54788100719452,0.00019016035555555557,0.2,31.17849349975586,0.5216796875,2.963075876235962,8510,0.9259656071662903,-0.056327825068729,0.3741566
1234,1414,853,88.92,1.4384466409683228,1746944,-39.1870973110199,66.8771198272705,0.00018979626666666666,0.2,27.723939895629883,0.57275390625,2.96681809425354,8520,0.9352796077728271,-0.022347533114952967,0.945186
1234,1416,854,87.09,-1.113918662071228,1748992,-39.19733200073242,81.76564874649048,0.0001894321777777778,0.2,37.402687072753906,0.5021484375,2.9682118892669678,8530,0.9253084063529968,-0.05534507880802266,0.46164507
1234,1418,855,86.44,-2.5023083686828613,1751040,-39.19708664417267,64.5398407459259,0.0001890680888888889,0.2,19.266489028930664,0.5173828125,2.969062566757202,8540,0.9401932954788208,-0.06080406761029735,0.43629315
1234,1420,856,84.86,-4.536913871765137,1753088,-39.20215969085693,62.78826044797897,0.000188704,0.2,16.828489303588867,0.5177734375,2.9719111919403076,8550,0.9364731311798096,-0.05617230586358346,0.46129146
1234,1421,857,85.74,-3.0656538009643555,1755136,-39.21341423988342,65.11584191322326,0.00018833991111111113,0.2,22.83712387084961,0.565966796875,2.974398136138916,8560,0.9393128156661987,-0.044157012837240474,0.41497684
1234,1423,858,86.64,-1.9428744316101074,1757184,-39.229903388023374,54.84354809522629,0.00018797582222222222,0.2,20.560413360595703,0.567919921875,2.978909492492676,8570,0.9376682639122009,-0.047367762692738326,0.7512075
1233,1425,859,87.85,0.47521165013313293,1759232,-39.23980600833893,68.07562997341157,0.0001876117333333333,0.2,26.130878448486328,0.56337890625,2.9804046154022217,8580,0.9271165728569031,-0.03859706622315571,0.6262854
1234,1427,860,89.94,3.7183165550231934,1761280,-39.242083835601804,55.89786591529846,0.00018724764444444446,0.2,26.846160888671875,0.555029296875,2.9834864139556885,8590,0.947960615158081,-0.05238182042376138,0.4859863
1234,1428,861,90.35,4.1306281089782715,1763328,-39.25153455734253,66.19320604801177,0.00018688355555555554,0.2,24.214981079101562,0.542236328125,2.984402894973755,8600,0.945827305316925,-0.058456439943984154,0.41590518
1234,1430,862,90.72,4.384310722351074,1765376,-39.25353856086731,57.044558143615724,0.00018651946666666674,0.2,19.212127685546875,0.565869140625,2.9862091541290283,8610,0.9396612048149109,-0.060642555716913196,0.4797933
1234,1432,863,91.01,4.875863552093506,1767424,-39.26066303253174,93.15264644622803,0.00018615537777777778,0.2,34.38572692871094,0.476416015625,2.9883174896240234,8620,0.9184682965278625,-0.0642594191012904,0.32720047
1234,1433,864,90.11,3.304018259048462,1769472,-39.26354241371155,57.95218002796173,0.00018579128888888892,0.2,16.656360626220703,0.55439453125,2.9892890453338623,8630,0.9451504349708557,-0.047701367881381886,0.4202035
1234,1435,865,89.44,2.5690722465515137,1771520,-39.26289143562317,53.2050782084465,0.0001854272,0.2,20.7821102142334,0.5373046875,2.990401029586792,8640,0.9508394002914429,-0.06275130839203484,0.5136844
1234,1437,866,89.73,2.853233575820923,1773568,-39.266187405586244,60.096024942398074,0.00018506311111111116,0.2,22.19573402404785,0.541162109375,2.993539571762085,8650,0.942935049533844,-0.05250269706593826,0.4014234
1233,1438,867,88.92,1.3318959474563599,1775616,-39.27250699996948,64.21846942901611,0.0001846990222222222,0.2,24.9256591796875,0.557373046875,2.9955313205718994,8660,0.9359086751937866,-0.042795908247353506,0.5765631
1233,1440,868,89.74,2.6239800453186035,1777664,-39.28466098308563,80.54413149356841,0.0001843349333333334,0.2,26.950979232788086,0.50595703125,2.99892520904541,8670,0.9249691963195801,-0.05928407030296512,0.43938
1233,1442,869,89.71,2.0567963123321533,1779712,-39.302708864212036,59.290671706199646,0.00018397084444444443,0.2,22.24560546875,0.508544921875,3.0026347637176514,8680,0.9424373507499695,-0.06640392133267596,0.31187832
1233,1444,870,89.53,1.7968018054962158,1781760,-39.31228106021881,68.69691007137298,0.00018360675555555562,0.2,27.706647872924805,0.509326171875,3.0047764778137207,8690,0.9334918260574341,-0.061087527917698024,0.34385514
1233,1445,871,89.84,1.9164730310440063,1783808,-39.32403647899628,85.86430242061616,0.00018324266666666666,0.2,26.068937301635742,0.50283203125,3.0090813636779785,8700,0.913829505443573,-0.057667464768746866,0.32317454
1233,1447,872,88.4,-0.12836235761642456,1785856,-39.34128613471985,57.95601967573166,0.0001828785777777778,0.2,20.38604164123535,0.526220703125,3.011779308319092,8710,0.936511754989624,-0.04662160408333875,0.5438445
1233,1449,873,88.13,-0.8217409253120422,1787904,-39.35845673084259,57.61350090503693,0.0001825144888888889,0.2,19.262033462524414,0.5466796875,3.0166900157928467,8720,0.9451351165771484,-0.058495028654579076,0.49554724
1233,1451,874,87.47,-1.5897167921066284,1789952,-39.37302758693695,59.47420048713684,0.00018215039999999998,0.2,25.874818801879883,0.53740234375,3.020301342010498,8730,0.9330312013626099,-0.05878372681327164,0.5216248
1233,1453,875,86.74,-2.3483095169067383,1792000,-39.375817155838014,43.3460953950882,0.00018178631111111107,0.2,14.966292381286621,0.594384765625,3.020404100418091,8740,0.955474317073822,-0.041533365729264915,0.66781276
1233,1454,876,85.25,-4.738016128540039,1794048,-39.38336896896362,66.58007211685181,0.00018142222222222222,0.2,23.491214752197266,0.571044921875,3.0235514640808105,8750,0.9334413409233093,-0.039255876810057086,0.6911032
1233,1456,877,86.59,-3.0028858184814453,1796096,-39.39817876815796,86.01936008930207,0.00018105813333333336,0.2,43.153255462646484,0.462841796875,3.0267038345336914,8760,0.9201497435569763,-0.05936736713920254,0.24419987
1233,1458,878,87.0,-2.6448798179626465,1798144,-39.41128973960876,69.19514641761779,0.00018069404444444445,0.2,27.580354690551758,0.4884765625,3.0294957160949707,8770,0.9276572465896606,-0.05652631711564027,0.3368002
1233,1459,879,87.53,-1.6543638706207275,1800192,-39.42303478717804,65.53689107894897,0.0001803299555555556,0.2,23.863805770874023,0.534228515625,3.0322585105895996,8780,0.9286006689071655,-0.0597534364729654,0.5665599
1233,1461,880,88.44,-0.21789154410362244,1802240,-39.43218991756439,41.82271909713745,0.00017996586666666663,0.2,10.980241775512695,0.593359375,3.034245491027832,8790,0.9512142539024353,-0.033227566647110504,0.7365749
1232,1463,881,90.26,2.6165411472320557,1804288,-39.44703483581543,50.00694127082825,0.00017960177777777783,0.2,14.919244766235352,0.60126953125,3.039215087890625,8800,0.9499327540397644,-0.03351737399934791,0.6802381
1232,1465,882,90.71,3.7380669116973877,1806336,-39.458765268325806,80.55954756736756,0.00017923768888888886,0.2,35.23222732543945,0.490673828125,3.0414340496063232,8810,0.922379195690155,-0.06184517096262425,0.2897434
1232,1467,883,92.76,6.9040303230285645,1808384,-39.47046570777893,68.32237396240234,0.0001788736,0.2,18.013126373291016,0.48017578125,3.044402837753296,8820,0.9383332133293152,-0.06782352866721339,0.29153794
1232,1468,884,92.2,5.467024326324463,1810432,-39.479381680488586,59.21026542186737,0.0001785095111111111,0.2,20.878210067749023,0.52861328125,3.0478854179382324,8830,0.939296305179596,-0.057168491982156414,0.39498913
1232,1470,885,91.48,4.4084858894348145,1812480,-39.494760918617246,43.895168972015384,0.00017814542222222224,0.2,15.552403450012207,0.564208984375,3.052598237991333,8840,0.9529714584350586,-0.04382465646485798,0.79746354
1232,1472,886,90.81,3.377964735031128,1814528,-39.51038992404938,57.808708620071414,0.00017778133333333328,0.2,18.232173919677734,0.542431640625,3.0566580295562744,8850,0.9415997862815857,-0.05757600576616824,0.4489944
1232,1474,887,88.82,0.5849894285202026,1816576,-39.521566891670226,64.67520089149475,0.00017741724444444448,0.2,26.34491729736328,0.535595703125,3.06014347076416,8860,0.934482753276825,-0.057922534021781755,0.36757255
1232,1475,888,91.43,4.911806583404541,1818624,-39.52971527576447,63.355142545700076,0.0001770531555555555,0.2,23.07158851623535,0.535205078125,3.0618882179260254,8870,0.941171407699585,-0.06481158758688252,0.3447105
1232,1477,889,94.16,8.78982162475586,1820672,-39.54481182098389,70.09284942150116,0.0001766890666666667,0.2,34.23065948486328,0.50185546875,3.0675079822540283,8880,0.9418084025382996,-0.051563911550329064,0.36960396
1232,1478,890,93.69,8.215658187866211,1822720,-39.561531114578244,55.831158947944644,0.0001763249777777778,0.2,17.112516403198242,0.572998046875,3.070600986480713,8890,0.9438906908035278,-0.04687695574830286,0.6407721
1232,1480,891,92.76,6.724661827087402,1824768,-39.57110023498535,67.2291894197464,0.0001759608888888889,0.2,34.78436279296875,0.507275390625,3.072293519973755,8900,0.9389849901199341,-0.06285613934742287,0.3714174
1232,1482,892,93.08,7.108880043029785,1826816,-39.57610547542572,66.34285945892334,0.00017559680000000003,0.2,29.990415573120117,0.51630859375,3.0745797157287598,8910,0.9395071268081665,-0.06294783808407374,0.32548788
1232,1483,893,92.24,5.803683280944824,1828864,-39.58197455406189,72.78911349773406,0.00017523271111111112,0.2,18.13767433166504,0.504541015625,3.0775201320648193,8920,0.9364292025566101,-0.06769145143334754,0.33881497
1232,1485,894,90.67,3.7754318714141846,1830912,-39.59623510837555,53.840928399562834,0.0001748686222222222,0.2,17.39653205871582,0.569482421875,3.082197666168213,8930,0.9401565790176392,-0.043010968540329486,0.5477102
1232,1486,895,91.08,4.346138000488281,1832960,-39.61248364448547,69.99411566257477,0.00017450453333333336,0.2,24.731266021728516,0.536572265625,3.0857691764831543,8940,0.9357625246047974,-0.05617856570461299,0.34503883
1232,1488,896,91.8,4.924700736999512,1835008,-39.626212692260744,84.36876974105834,0.00017414044444444445,0.2,28.930421829223633,0.507568359375,3.090085029602051,8950,0.917803943157196,-0.06446822825819254,0.5174256
1232,1490,897,90.21,2.2475130558013916,1837056,-39.63563323020935,83.29186463356018,0.0001737763555555556,0.2,35.197975158691406,0.530712890625,3.0924017429351807,8960,0.9189989566802979,-0.04720266863005236,0.4167568
1232,1492,898,91.21,3.279998779296875,1839104,-39.64121530056,72.58923687934876,0.00017341226666666668,0.2,24.868026733398438,0.51259765625,3.0943245887756348,8970,0.9307296276092529,-0.060529151174705476,0.428422
1232,1493,899,90.64,2.561703681945801,1841152,-39.65009956359863,90.08540639877319,0.00017304817777777777,0.2,36.45808029174805,0.493017578125,3.096860408782959,8980,0.9150789380073547,-0.06691247264388948,0.31259263
1232,1495,900,89.32,1.1027922630310059,1843200,-39.65574316978454,94.86165091991424,0.00017268408888888891,0.2,33.43578338623047,0.48720703125,3.09801983833313,8990,0.9105246067047119,-0.06334251172374934,0.28376064
1232,1497,901,89.66,1.6986842155456543,1845248,-39.66258034706116,60.876040840148924,0.00017232000000000006,0.2,21.991573333740234,0.568603515625,3.10184907913208,9000,0.94202721118927,-0.04839458600035869,0.6350293
1232,1498,902,88.58,0.34919342398643494,1847296,-39.681771183013915,59.80766568183899,0.0001719559111111111,0.2,20.123580932617188,0.57314453125,3.1072754859924316,9010,0.9429458379745483,-0.048280410238658075,0.5301945
1232,1500,903,88.24,-0.49988967180252075,1849344,-39.6991646528244,62.883612394332886,0.00017159182222222224,0.2,23.78989601135254,0.4927734375,3.1119885444641113,9020,0.9379928708076477,-0.06326436882955022,0.39238888
1232,1502,904,90.52,2.9753613471984863,1851392,-39.71451380252838,55.18173000812531,0.00017122773333333333,0.2,23.20137596130371,0.57255859375,3.1154048442840576,9030,0.9468111991882324,-0.047517782787326726,0.5493692
1232,1503,905,89.95,2.1269800662994385,1853440,-39.72773802280426,45.34102621078491,0.00017086364444444447,0.2,13.48327350616455,0.5708984375,3.11846661567688,9040,0.9519534707069397,-0.05184501477633603,0.6621188
1232,1505,906,89.2,1.0580157041549683,1855488,-39.739684271812436,55.57403725385666,0.00017049955555555556,0.2,21.795564651489258,0.560009765625,3.1220264434814453,9050,0.9460597634315491,-0.04911658059572801,0.50085247
1232,1507,907,88.53,0.09757263213396072,1857536,-39.7472339630127,81.44774739742279,0.00017013546666666665,0.2,26.719871520996094,0.507763671875,3.123849868774414,9060,0.9261147975921631,-0.06281529621628579,0.494112
1232,1508,908,87.97,-0.8345770239830017,1859584,-39.756628370285036,59.779638826847076,0.0001697713777777778,0.2,19.992145538330078,0.5228515625,3.1266844272613525,9070,0.9305867552757263,-0.06478982532862573,0.45388484
1232,1510,909,86.75,-2.56919527053833,1861632,-39.772213983535764,59.482155776023866,0.00016940728888888888,0.2,19.39602279663086,0.552880859375,3.132509231567383,9080,0.9381658434867859,-0.0605150390707422,0.41085598
1232,1512,910,88.36,0.08044975250959396,1863680,-39.78402881622314,61.378890466690066,0.00016904319999999997,0.2,16.969938278198242,0.52353515625,3.13574481010437,9090,0.937241792678833,-0.0596949978324119,0.39207596
1232,1513,911,89.72,2.568877935409546,1865728,-39.793925762176514,53.2312754869461,0.00016867911111111112,0.2,20.941373825073242,0.582080078125,3.138334035873413,9100,0.9497216939926147,-0.04723288453533314,0.66099614
1232,1515,912,89.09,1.8245675563812256,1867776,-39.80029437541962,93.63954677581788,0.0001683150222222222,0.2,25.00254249572754,0.46689453125,3.1404714584350586,9110,0.9119474291801453,-0.0567276201560162,0.4918123
1232,1517,913,89.32,2.2728426456451416,1869824,-39.81102817058563,61.01529151201248,0.00016795093333333335,0.2,20.984086990356445,0.537353515625,3.144573211669922,9120,0.9373419880867004,-0.06067778097349219,0.45140326
1232,1519,914,90.05,3.1412506103515625,1871872,-39.82559685707092,59.85744812488556,0.0001675868444444445,0.2,16.835796356201172,0.56474609375,3.147871494293213,9130,0.9407997131347656,-0.05348335994640365,0.54423094
1232,1520,915,89.68,2.0262033939361572,1873920,-39.83287653923035,47.25117701292038,0.00016722275555555553,0.2,18.068191528320312,0.57275390625,3.149435520172119,9140,0.9570793509483337,-0.05436368797090836,0.68963236
1232,1522,916,90.42,2.8863070011138916,1875968,-39.84053108692169,45.24327728748322,0.00016685866666666673,0.2,16.604705810546875,0.5888671875,3.15240478515625,9150,0.9507123231887817,-0.03960122095304541,0.6195899
